station_name,latitude,longitude,model_name,cv_strategy,num_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,max_absolute_error
Makkah - UQU,21.331,39.949,hgb,loso,23,5840.304347826087,1196.1438442211092,5875.6456269495075,1127.3061859500738,181.42395606406265,72414.97248756172,269.1003019090869,0.9493870616838077,35.34127912341922,3.106412701447543,4.6076417577322495,825.3848824403285
Najran - University,17.63228,44.53735,hgb,loso,50,6840.951999999999,698.6154293286113,6805.624559271012,617.2084878766444,182.17132065925796,55239.98277084067,235.03187607395017,0.8868180457610536,-35.32744072898855,2.6629527682588328,3.435660359463861,659.4197978221027
Arar - TVTC,31.027395,40.906419,hgb,loso,37,5733.135135135134,1774.237785827315,5779.620420141197,1647.0790577652363,184.20455106381416,52591.001928176884,229.3272812558002,0.983293410698163,46.48528500606222,3.212981147695768,4.000032719451934,579.4585435310373
Al Baha - University,20.1794,41.6357,hgb,loso,32,6122.075000000001,770.5048710099112,6044.411946130385,658.1752747509627,185.7787004035379,54070.02976669639,232.52963201858034,0.9089236051082108,-77.6630538696148,3.0345708016242514,3.7982159973306486,527.2885164337868
Dammam - IAFU,26.394974,50.188715,hgb,loso,24,5679.474999999999,1462.4693592944093,5770.029567021986,1373.6909756615178,186.51651070950592,82119.01867856465,286.5641615390254,0.9616053954103827,90.5545670219867,3.284044928615866,5.045610052672569,876.2987699050727
Taif - University,21.43278,40.49173,hgb,loso,25,6213.852,1028.2639618774938,6210.842908846377,920.69516419759,187.04585658742465,57769.25690845502,240.35235989782797,0.9453629112037928,-3.0090911536218483,3.0101434116458625,3.8680090851508533,518.6127209891192
Duba - TVTC,27.34103,35.72295,hgb,loso,51,6060.007843137256,1282.3317258933441,6183.884132725224,1237.7460632612988,204.01850810425108,81415.44687082455,285.33392169671055,0.9504885053951966,123.87628958796874,3.3666376906639623,4.708474462122044,1107.9811704772337
Yanbu - RCJY,23.98655,38.20451,hgb,loso,12,5882.533333333333,1335.5128361627812,5917.7406728554415,1227.1841001624698,204.4151359878948,88158.2787949182,296.91459848737344,0.9505726906886611,35.20733952210848,3.4749507466379814,5.047393387554798,889.7362408326817
Al Farshah - TQ TVTC,17.7749,43.17555,hgb,loso,45,5783.742222222222,648.1317134619026,5661.089608331181,639.8007550966813,244.03973545542718,97330.46090115336,311.97830197171305,0.7683020264449776,-122.65261389104197,4.2194089238241075,5.394056131565372,926.8877694961511
Al Wajh - TVTC,26.256,36.443,hgb,loso,19,6172.1578947368425,1468.5868779977395,6014.611389995774,1244.043416200703,310.55014367188005,214157.15337957378,462.77116740304143,0.9007036468110802,-157.5465047410688,5.031467907467081,7.497720818154349,999.6911251577667
