fold,model_name,category,cv_strategy,held_out_station,num_train_samples,num_test_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,inference_time_ms,training_time_s
13,hgb,Ensemble,loso,Al Wajh - TVTC,1630,19,6172.1578947368425,1468.5868779977395,6014.611389995774,1244.043416200703,310.55014367188005,214157.15337957378,462.77116740304143,0.9007036468110802,-157.5465047410688,5.031467907467081,7.497720818154349,0.06816315784051671,0.20492959022521973
14,hgb,Ensemble,loso,Arar - TVTC,1612,37,5733.135135135134,1774.237785827315,5779.620420141197,1647.0790577652363,184.20455106381416,52591.001928176884,229.3272812558002,0.983293410698163,46.48528500606222,3.212981147695768,4.000032719451934,0.037308108133131734,0.20103096961975098
15,hgb,Ensemble,loso,Dammam - IAFU,1625,24,5679.474999999999,1462.4693592944093,5770.029567021986,1373.6909756615178,186.51651070950592,82119.01867856465,286.5641615390254,0.9616053954103827,90.5545670219867,3.284044928615866,5.045610052672569,0.040950000008403244,0.19411325454711914
16,hgb,Ensemble,loso,Duba - TVTC,1598,51,6060.007843137256,1282.3317258933441,6183.884132725224,1237.7460632612988,204.01850810425108,81415.44687082455,285.33392169671055,0.9504885053951966,123.87628958796874,3.3666376906639623,4.708474462122044,0.0303176470790241,0.1968526840209961
17,hgb,Ensemble,loso,Farasan - SWCC,1611,38,5479.676315789476,759.3133440412188,5500.329414661589,663.4872773274461,147.95060658694797,45282.90773058748,212.7978095060837,0.9214597567681885,20.65309887211649,2.6999880660949627,3.8834010850771428,0.0263684209800742,0.19306302070617676
18,hgb,Ensemble,loso,Hada Al Sham - KAU,1598,51,5853.949019607843,1122.0203016884318,5874.681080878249,1132.2654625925074,95.42806160453509,14831.27251267924,121.78371201716278,0.9882191402803365,20.73206127040582,1.6301484909570978,2.0803685103721845,0.026441176505257173,0.20611071586608887
19,hgb,Ensemble,loso,Hafar Al Batin - TVTC,1599,50,5774.338000000001,1488.745472119395,5855.818614959822,1460.288537155878,133.45757596900154,34301.85604378468,185.20760255395749,0.984523358856851,81.48061495982296,2.311218636127666,3.207425726619354,0.029569999969680794,0.2281022071838379
20,hgb,Ensemble,loso,Hagl - SWCC,1598,51,5767.360784313726,1417.5352506013471,5704.085635230683,1351.0416730188697,144.48109562870448,35999.65936108766,189.73576194562705,0.9820844289226285,-63.27514908304429,2.505150987288143,3.289819538629821,0.019984313742800925,0.19577836990356445
21,hgb,Ensemble,loso,Hail - TVTC,1603,46,5909.593478260869,1376.415776794803,5924.583689725015,1376.642728645099,121.60880666990089,28556.754697330878,168.98743946616528,0.9849266575124369,14.99021146414552,2.05782017184859,2.8595442324045695,0.03132826081444205,0.20689868927001953
22,hgb,Ensemble,loso,Jazan - University,1605,44,5479.720454545455,658.8391897805582,5457.0271853062495,681.0276224895587,112.73623510194437,19816.95095450719,140.77269250286858,0.9543460892302223,-22.693269239204586,2.057335516238408,2.568975802152406,0.030899999976761384,0.21559381484985352
